"Message",Low,"Starting .NET Native compilation"
"Message",Normal,"          P/Invoke 'ImpersonateLoggedOnUser' resolved to 'ImpersonateLoggedOnUser!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetAddrInfoW' resolved to 'GetAddrInfoW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'closesocket' resolved to 'closesocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSAConnect' resolved to 'WSAConnect!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'listen' resolved to 'listen!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetTokenInformation' resolved to 'GetTokenInformation!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LocalAlloc' resolved to 'LocalAlloc!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCurrentThread' resolved to 'GetCurrentThread!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'OpenThreadToken' resolved to 'OpenThreadToken!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCurrentProcess' resolved to 'GetCurrentProcess!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'OpenProcessToken' resolved to 'OpenProcessToken!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'bind' resolved to 'bind!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'send' resolved to 'send!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CloseHandle' resolved to 'CloseHandle!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'freeaddrinfo' resolved to 'freeaddrinfo!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LocalFree' resolved to 'LocalFree!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeAddrInfoExW' resolved to 'FreeAddrInfoExW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'closesocket' resolved to 'closesocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'gethostname' resolved to 'gethostname!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ioctlsocket' resolved to 'ioctlsocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'setsockopt' resolved to 'setsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaGetLogonSessionData' resolved to 'LsaGetLogonSessionData!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaNtStatusToWinError' resolved to 'LsaNtStatusToWinError!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DuplicateTokenEx' resolved to 'DuplicateTokenEx!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CheckTokenMembershipEx' resolved to 'CheckTokenMembershipEx!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeReturnBuffer' resolved to 'LsaFreeReturnBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'accept' resolved to 'accept!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetAddrInfoExW' resolved to 'GetAddrInfoExW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSARecv' resolved to 'WSARecv!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASend' resolved to 'WSASend!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetTokenInformation' resolved to 'GetTokenInformation!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DuplicateHandle' resolved to 'DuplicateHandle!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaLookupSids' resolved to 'LsaLookupSids!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaLookupNames2' resolved to 'LsaLookupNames2!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaOpenPolicy' resolved to 'LsaOpenPolicy!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaClose' resolved to 'LsaClose!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeMemory' resolved to 'LsaFreeMemory!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetNameInfoW' resolved to 'GetNameInfoW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertVerifyCertificateChainPolicy' resolved to 'CertVerifyCertificateChainPolicy!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertEnumCertificatesInStore' resolved to 'CertEnumCertificatesInStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetFileCompletionNotificationModes' resolved to 'SetFileCompletionNotificationModes!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertFreeCertificateContext' resolved to 'CertFreeCertificateContext!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EncryptMessage' resolved to 'EncryptMessage!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DecryptMessage' resolved to 'DecryptMessage!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EnumerateSecurityPackagesW' resolved to 'EnumerateSecurityPackagesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'QueryContextAttributesW' resolved to 'QueryContextAttributesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ApplyControlToken' resolved to 'ApplyControlToken!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeContextBuffer' resolved to 'FreeContextBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcceptSecurityContext' resolved to 'AcceptSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DeleteSecurityContext' resolved to 'DeleteSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'InitializeSecurityContextW' resolved to 'InitializeSecurityContextW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcquireCredentialsHandleW' resolved to 'AcquireCredentialsHandleW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeCredentialsHandle' resolved to 'FreeCredentialsHandle!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 490 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\csc\csc.exe /noconfig @""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\Storylines.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 490 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 484 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 498 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 564 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 605 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 607 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 711 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 626 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 626 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 626 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 626 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 634 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 646 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 650 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 642 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 643 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 643 MB."
"Message",Normal,"Running 'GetType' transform, heap at 644 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 647 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 650 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 650 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 671 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 672 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 675 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 679 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 690 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 691 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 691 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 692 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 743 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 743 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 746 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 712 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 712 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 713 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 725 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 725 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 725 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 741 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 879 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 29587 |        332 | Analysis"
"Message",Normal,"  7408 |          0 | GenerateCodeAndCompile"
"Message",Normal,"  5892 |         92 | Mcg"
"Message",Normal,"  5022 |       -511 | WriteAssemblies"
"Message",Normal,"  2966 |        138 | Reducer"
"Message",Normal,"  1114 |         51 | CreateMetadata"
"Message",Normal,"   987 |         66 | ReducedCopyPopulateTypes"
"Message",Normal,"   892 |        104 | ReducedCopyMethodBodies"
"Message",Normal,"   836 |         -6 | ReducedCopyInitialize"
"Message",Normal,"   701 |        -85 | ReducedCopyComplete"
"Message",Normal,"   521 |         41 | ReducedCopyLateMetadata"
"Message",Normal,"   341 |         11 | LazyGenerics"
"Message",Normal,"   332 |         -8 | McgTypeOf"
"Message",Normal,"   271 |         12 | McgRedirect"
"Message",Normal,"   208 |          3 | StaticInitData"
"Message",Normal,"   164 |          4 | McgRedirect"
"Message",Normal,"   156 |         21 | TypeofTypeHandle"
"Message",Normal,"    91 |          3 | SaveRVAStatics"
"Message",Normal,"    83 |        -34 | ReflectionInvoke"
"Message",Normal,"    64 |         15 | DumpNativeResources"
"Message",Normal,"    58 |         14 | ReducedCopyEmptyTypes"
"Message",Normal,"    52 |          3 | GetType"
"Message",Normal,"    47 |          1 | ResourceExtractor"
"Message",Normal,"    44 |         16 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"    32 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"    31 |          0 | ScrubOpenCalls"
"Message",Normal,"    29 |          3 | McgFixups"
"Message",Normal,"    27 |          8 | McgAccessor"
"Message",Normal,"    26 |          0 | ReflectionIntrinsics"
"Message",Normal,"    14 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"    11 |         12 | ReflectionMappingInfoEmit"
"Message",Normal,"    10 |          4 | Delegate"
"Message",Normal,"     7 |          1 | Attribute"
"Message",Normal,"     7 |          1 | EventSource"
"Message",Normal,"     5 |          1 | AddReflectionBlockedAttributes"
"Message",Normal,"     2 |          0 | ValueType"
"Message",Normal,"     2 |          0 | ReducedCopyCleanup"
"Message",Normal,"     2 |          2 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\nutc_driver.exe @""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.31116.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 42128 methods."
"Message",Low,"Scanning 24007 methods."
"Message",Low,"Scanning 13365 methods."
"Message",Low,"Scanning 6942 methods."
"Message",Low,"Scanning 4405 methods."
"Message",Low,"Scanning 2808 methods."
"Message",Low,"Scanning 2521 methods."
"Message",Low,"Scanning 1423 methods."
"Message",Low,"Scanning 1119 methods."
"Message",Low,"Scanning 848 methods."
"Message",Low,"Scanning 645 methods."
"Message",Low,"Scanning 579 methods."
"Message",Low,"Scanning 474 methods."
"Message",Low,"Scanning 424 methods."
"Message",Low,"Scanning 468 methods."
"Message",Low,"Scanning 304 methods."
"Message",Low,"Scanning 131 methods."
"Message",Low,"Scanning 126 methods."
"Message",Low,"Scanning 56 methods."
"Message",Low,"Scanning 16 methods."
"Message",Low,"Scanning 14 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 12 methods."
"Message",Low,"Scanning 14 methods."
"Message",Low,"Scanning 13 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 102850 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Compiling 7 methods."
"Message",Low,"Compiling 5 methods."
"Message",Low,"Compiling 1 methods."
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   44259"
"Message",Low,"Metadata blob size:          1022545"
"Message",Low,"Method RVA - token map size: 354072"
"Message",Low,"Total native size:           1376617"
"Message",Low,"Successfully generated 'D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.mdilexe'"
"Message",Low,"Successfully generated 'D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\nutc_driver.exe @""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    38719 |    38719 |    38719 |    38719 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       38719 ms"
"Message",Normal,"System time per command: 38719 ms"
"Message",Normal,"Total duration:          38719 ms"
"Message",Normal,"Total lifetime:          38719 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |       15 |       15 |       15 |       15 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       15 ms"
"Message",Normal,"System time per command: 15 ms"
"Message",Normal,"Total duration:          15 ms"
"Message",Normal,"Total lifetime:          15 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\ILTransformed\Storylines.res' at offset 0."
"Message",Normal," Added 'D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1452."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\rhbind.exe @""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\rhbindargs.Storylines.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.mdilexe"
"Message",Low,"MDILPDB: D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.mdilpdb"
"Message",Low,"IL: D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\MDIL\Storylines.ilexe"
"Message",Low,"NI: D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\Native\Storylines.dll"
"Message",Low,"SHIM: D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\Native\Storylines.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\Native\Storylines.pdb"
"Message",Low,"Produced D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\Native\Storylines.dll in 5.462 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x64.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x64\ilc\Tools\rhbind.exe @""D:\Documents\Projects\Storylines\src\Storylines\obj\x64\Release\ilc\intermediate\rhbindargs.Storylines.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     5516 |     5516 |     5516 |     5516 | [0] rhbind Storylines"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       5516 ms"
"Message",Normal,"System time per command: 5516 ms"
"Message",Normal,"Total duration:          5516 ms"
"Message",Normal,"Total lifetime:          5516 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
